county,apiNum,operator,lease,well,type,typeDate,status,statusDate,currentPermit,latitude,longitude,elevation,depth,year
Cass                                    ,037-20721,"OSBORN ENERGY, LLC",SMITH,1-22,Gas(Coalbed Methane)                                                            ,11jun2002,Plugged - Approved                                                              ,23apr2015,09may2002,38.59596,-94.553,981,764,2002
Cass                                    ,037-20736,"OSBORN ENERGY, LLC",FLANARY,1-24-43-32,Gas(Coalbed Methane)                                                            ,20oct2003,Plugged - Approved                                                              ,04may2015,15oct2003,38.51626,-94.3998,836,580,2003
Cass                                    ,037-20741,"OSBORN ENERGY, LLC",YAHNIG,2-9-43-31,Gas(Coalbed Methane)                                                            ,18dec2003,Plugged - Approved                                                              ,04may2015,05dec2003,38.54388,-94.34995000000001,845,486,2003
Cass                                    ,037-20759,"OSBORN ENERGY, LLC",OSBORN,2-9,Oil                                                                             ,09sep2006,Plugged - Approved                                                              ,16aug2007,15jun2006,38.53489,-94.56609,972,460,2006
Cass                                    ,037-20760,"OSBORN ENERGY, LLC",OSBORN,3-9,Oil                                                                             ,07aug2006,Plugged - Approved                                                              ,11aug2006,15jun2006,38.5484,-94.5804,840,300,2006
Cass                                    ,037-20761,"OSBORN ENERGY, LLC",OSBORN,4-9,Oil                                                                             ,27jun2006,Plugged - Approved                                                              ,27mar2015,15jun2006,38.54852,-94.57933,951,500,2006
Cass                                    ,037-20762,"OSBORN ENERGY, LLC",OSBORN,5-9,Oil                                                                             ,01sep2006,Plugged - Approved                                                              ,16aug2007,15jun2006,38.5475,-94.58044,955,440,2006
Cass                                    ,037-20764,"OSBORN ENERGY, LLC",OSBORN,7-9,Injection(Class II EOR)                                                         ,14nov2006,Plugged - Approved                                                              ,27mar2015,24oct2006,38.54852,-94.57832000000001,959,390,2006
Cass                                    ,037-20765,"OSBORN ENERGY, LLC",OSBORN,9-9,Oil                                                                             ,11sep2006,Plugged - Approved                                                              ,30mar2015,24oct2006,38.54755,-94.57932,929,300,2006
Cass                                    ,037-20766,"OSBORN ENERGY, LLC",OSBORN,12-9,Oil                                                                             ,18sep2006,Plugged - Approved                                                              ,16aug2007,24oct2006,38.54674,-94.58046,950,460,2006
Cass                                    ,037-20767,"OSBORN ENERGY, LLC",OSBORN,13-9,Oil                                                                             ,25nov2006,Plugged - Approved                                                              ,30mar2015,24oct2006,38.54656,-94.57906,960,300,2006
Cass                                    ,037-20771,"OSBORN ENERGY, LLC",OSBORN,45-16,Oil                                                                             ,28dec2006,Plugged - Approved                                                              ,27mar2015,01nov2006,38.52865,-94.5817,990,518,2006
Cass                                    ,037-20772,"OSBORN ENERGY, LLC",OSBORN,46-17,Oil                                                                             ,28dec2006,Plugged - Approved                                                              ,27mar2015,01nov2006,38.5287,-94.5829,990,518,2006
Cass                                    ,037-20773,"OSBORN ENERGY, LLC",OSBORN,47-17,Oil                                                                             ,28dec2006,Plugged - Approved                                                              ,27mar2015,01nov2006,38.52873,-94.58402,990,518,2006
Cass                                    ,037-20774,"OSBORN ENERGY, LLC",OSBORN,52-17,Oil                                                                             ,28dec2006,Plugged - Approved                                                              ,27mar2015,01nov2006,38.52785,-94.5844,990,518,2006
Cass                                    ,037-20775,"OSBORN ENERGY, LLC",OSBORN,53-17,Oil                                                                             ,28dec2006,Plugged - Approved                                                              ,27mar2015,01nov2006,38.52783,-94.58327,990,518,2006
Cass                                    ,037-20776,"OSBORN ENERGY, LLC",OSBORN,54-16,Oil                                                                             ,09jun2007,Plugged - Approved                                                              ,27mar2015,01nov2006,38.52776,-94.58172999999999,990,518,2007
Cass                                    ,037-20777,"OSBORN ENERGY, LLC",OSBORN,55-16,Oil                                                                             ,09jun2007,Plugged - Approved                                                              ,27mar2015,01nov2006,38.52772,-94.58058,990,518,2007
Cass                                    ,037-20779,"OSBORN ENERGY, LLC",OSBORN,17-43-33,Oil                                                                             ,13dec2006,Plugged - Approved                                                              ,30mar2015,13dec2006,38.52917,-94.5847,1028,550,2006
Cass                                    ,037-20781,"OSBORN ENERGY, LLC",OSBORN,I39-16,Injection(Class II EOR)                                                         ,15dec2006,Plugged - Approved                                                              ,30mar2015,03jan2007,38.527679,-94.582509,990,543,2006
Cass                                    ,037-20782,"OSBORN ENERGY, LLC",OSBORN,I40-17,Injection(Class II EOR)                                                         ,10jan2007,Plugged - Approved                                                              ,27mar2015,03jan2006,38.52831,-94.58363,990,543,2007
Cass                                    ,037-20783,"OSBORN ENERGY, LLC",OSBORN,I41-17,Injection(Class II EOR)                                                         ,10jan2007,Plugged - Approved                                                              ,27mar2015,03jan2006,38.52834,-94.58477000000001,990,543,2007
Cass                                    ,037-20784,"OSBORN ENERGY, LLC",OSBORN,48-17,Oil                                                                             ,08jun2007,Plugged - Approved                                                              ,27mar2015,11jan2007,38.52874,-94.58508,990,543,2007
Cass                                    ,037-20785,"OSBORN ENERGY, LLC",OSBORN,51-17,Oil                                                                             ,09jun2007,Plugged - Approved                                                              ,27mar2015,11jan2007,38.52787,-94.58553000000001,990,543,2007
Cass                                    ,037-20786,"OSBORN ENERGY, LLC",OSBORN,16-9,Oil                                                                             ,26oct2006,Plugged - Approved                                                              ,16aug2007,25oct2006,38.54582,-94.5805,940,293,2006
Cass                                    ,037-20787,"OSBORN ENERGY, LLC",OSBORN,17-9,Oil                                                                             ,25oct2006,Plugged - Approved                                                              ,16aug2007,25oct2006,38.54581,-94.57935000000001,950,269,2006
Cass                                    ,037-20793,"OSBORN ENERGY, LLC",OSBORN,I-32-17,Injection(Class II EOR)                                                         ,19apr2007,Plugged - Approved                                                              ,27mar2015,19apr2007,38.5283,-94.58238,990,,2007
Cass                                    ,037-20794,"OSBORN ENERGY, LLC",OSBORN,60-17WSW,Water Well                                                                      ,26mar2007,Plugged - Approved                                                              ,30mar2015,19apr2007,38.52755,-94.584,990,987,2007
Vernon                                  ,217-22722,PALO PETROLEUM INC.,IDA CHILDREN'S TRUST,1,Observation                                                                     ,07jul2011,Active Well                                                                     ,26oct2012,04mar2011,37.8436,-94.56059999999999,793,258,2011
Vernon                                  ,217-22723,PALO PETROLEUM INC.,IDA CHILDREN'S TRUST,2,Observation                                                                     ,07jul2011,Active Well                                                                     ,26oct2012,04mar2011,37.846166,-94.55825,788,248,2011
Vernon                                  ,217-22724,PALO PETROLEUM INC.,IDA CHILDREN'S TRUST,3,Observation                                                                     ,05jul2011,Active Well                                                                     ,26oct2012,04mar2011,37.8494,-94.56,796,302,2011
Vernon                                  ,217-22802,PALO PETROLEUM INC.,IDA CHILDREN'S TRUST,5,Observation                                                                     ,18jul2011,Active Well                                                                     ,26oct2012,13jul2011,37.8435,-94.55840000000001,788.46,254,2011
Vernon                                  ,217-22803,PALO PETROLEUM INC.,IDA CHILDREN'S TRUST,4,Observation                                                                     ,14jul2011,Active Well                                                                     ,26oct2012,13jul2011,37.8491,-94.5581,785.39,254,2011
Vernon                                  ,217-22804,PALO PETROLEUM INC.,IDA CHILDREN'S TRUST,D1,Injection(Class II Disposal)                                                    ,15sep2011,Active Well                                                                     ,25jan2012,19aug2011,37.85,-94.56,774.8,112,2011
Vernon                                  ,217-22808,PALO PETROLEUM INC.,IDA CHILDREN'S TRUST,1H,Horizontal Oil Well,01jan2014,Active Well                                                                     ,01apr2014,06oct2011,37.8514,-94.5585,774.8,190,2014
Vernon                                  ,217-22835,PALO PETROLEUM INC.,IDA CHILDREN'S TRUST,2H,Horizontal Oil Well,01sep2014,Active Well                                                                     ,01sep2014,14may2012,37.8512,-94.5574,774.8,2927,2014
Vernon                                  ,217-22836,PALO PETROLEUM INC.,IDA CHILDREN'S TRUST,6,Observation                                                                     ,05jun2012,Active Well                                                                     ,05jun2012,04jun2012,37.846138,-94.556361,784.54,250,2012
Vernon                                  ,217-22989,PALO PETROLEUM INC.,IDA CHILDREN'S TRUST,1V,Injection(Class II EOR)                                                         ,16sep2013,Active Well                                                                     ,20aug2013,20aug2013,37.847944,-94.55758299999999,776.61,230,2013
Vernon                                  ,217-22990,PALO PETROLEUM INC.,IDA CHILDREN'S TRUST,2V,Injection(Class II EOR)                                                         ,17sep2013,Active Well                                                                     ,20aug2013,20aug2013,37.84766,-94.55758,775.79,230,2013
Vernon                                  ,217-22991,PALO PETROLEUM INC.,IDA CHILDREN'S TRUST,3V,Injection(Class II EOR)                                                         ,18sep2013,Active Well                                                                     ,20aug2013,20aug2013,37.84739,-94.55761,775.36,230,2013
Vernon                                  ,217-23075,PALO PETROLEUM INC.,IDA CHILDREN'S TRUST,4V,Injection(Class II EOR)                                                         ,21sep2013,Active Well                                                                     ,20aug2013,20aug2013,37.84711,-94.55761,775.3200000000001,230,2013
Vernon                                  ,217-23076,PALO PETROLEUM INC.,IDA CHILDREN'S TRUST,5V,Injection(Class II EOR)                                                         ,22sep2013,Active Well                                                                     ,20aug2013,20aug2013,37.84683,-94.55764000000001,775.36,230,2013
Vernon                                  ,217-23077,PALO PETROLEUM INC.,IDA CHILDREN'S TRUST,6V,Injection(Class II EOR)                                                         ,23sep2013,Active Well                                                                     ,20aug2013,20aug2013,37.84656,-94.55764000000001,777.7,230,2013
Vernon                                  ,217-23078,PALO PETROLEUM INC.,IDA CHILDREN'S TRUST,7V,Injection(Class II EOR)                                                         ,23sep2013,Active Well                                                                     ,20aug2013,20aug2013,37.84628,-94.55767,775.04,230,2013
Vernon                                  ,217-23079,PALO PETROLEUM INC.,IDA CHILDREN'S TRUST,8V,Injection(Class II EOR)                                                         ,25sep2013,Active Well                                                                     ,20aug2013,20aug2013,37.84603,-94.55767,774.83,230,2013
Vernon                                  ,217-23080,PALO PETROLEUM INC.,IDA CHILDREN'S TRUST,9V,Injection(Class II EOR)                                                         ,28sep2013,Active Well                                                                     ,20aug2013,20aug2013,37.84575,-94.55768999999999,775.41,230,2013
Vernon                                  ,217-23081,PALO PETROLEUM INC.,IDA CHILDREN'S TRUST,10V,Injection(Class II EOR)                                                         ,29sep2013,Active Well                                                                     ,20aug2013,20aug2013,37.84547,-94.55768999999999,776.67,230,2013
Vernon                                  ,217-23147,PALO PETROLEUM INC.,IDA CHILDREN'S TRUST,3H,Oil                                                                             ,02nov2013,Active Well                                                                     ,02jun2014,03oct2013,37.85164,-94.55694,780,,2013
Vernon                                  ,217-23166,PALO PETROLEUM INC.,IDA CHILDREN'S TRUST,1M,Observation                                                                     ,11nov2013,Active Well                                                                     ,17dec2013,10oct2013,37.84806,-94.55739,775,222,2013
Vernon                                  ,217-23167,PALO PETROLEUM INC.,IDA CHILDREN'S TRUST,2M,Observation                                                                     ,11nov2013,Active Well                                                                     ,17dec2013,10oct2013,37.84794,-94.55739,774,222,2013
Vernon                                  ,217-23168,PALO PETROLEUM INC.,IDA CHILDREN'S TRUST,3M,Observation                                                                     ,11nov2013,Active Well                                                                     ,17dec2013,10oct2013,37.84781,-94.55741999999999,774,230,2013
Vernon                                  ,217-23169,PALO PETROLEUM INC.,IDA CHILDREN'S TRUST,4M,Observation                                                                     ,12nov2013,Active Well                                                                     ,17dec2013,10oct2013,37.84767,-94.55741999999999,774,230,2013
Vernon                                  ,217-23170,PALO PETROLEUM INC.,IDA CHILDREN'S TRUST,5M,Observation                                                                     ,12nov2013,Active Well                                                                     ,17dec2013,10oct2013,37.84753,-94.55741999999999,774,230,2013
Vernon                                  ,217-23171,PALO PETROLEUM INC.,IDA CHILDREN'S TRUST,6M,Observation                                                                     ,12nov2013,Active Well                                                                     ,17dec2013,10oct2013,37.84739,-94.55741999999999,774,230,2013
Vernon                                  ,217-23172,PALO PETROLEUM INC.,IDA CHILDREN'S TRUST,7M,Observation                                                                     ,13nov2013,Active Well                                                                     ,17dec2013,10oct2013,37.84725,-94.55744,774,230,2013
Vernon                                  ,217-23173,PALO PETROLEUM INC.,IDA CHILDREN'S TRUST,8M,Observation                                                                     ,13nov2013,Active Well                                                                     ,17dec2013,10oct2013,37.84711,-94.55744,776,230,2013
Vernon                                  ,217-23174,PALO PETROLEUM INC.,IDA CHILDREN'S TRUST,9M,Observation                                                                     ,13nov2013,Active Well                                                                     ,17dec2013,10oct2013,37.84697,-94.55744,774,230,2013
Vernon                                  ,217-23176,PALO PETROLEUM INC.,IDA CHILDREN'S TRUST,11M,Observation                                                                     ,14nov2013,Active Well                                                                     ,17dec2013,10oct2013,37.84669,-94.55747,776,222,2013
Vernon                                  ,217-23177,PALO PETROLEUM INC.,IDA CHILDREN'S TRUST,12M,Observation                                                                     ,14nov2013,Active Well                                                                     ,17dec2013,10oct2013,37.84656,-94.55747,775,230,2013
Vernon                                  ,217-23178,PALO PETROLEUM INC.,IDA CHILDREN'S TRUST,13M,Observation                                                                     ,15nov2013,Active Well                                                                     ,17dec2013,10oct2013,37.84642,-94.55747,775,230,2013
Vernon                                  ,217-23179,PALO PETROLEUM INC.,IDA CHILDREN'S TRUST,14M,Observation                                                                     ,15nov2013,Active Well                                                                     ,17dec2013,10oct2013,37.84628,-94.55747,774,230,2013
Vernon                                  ,217-23180,PALO PETROLEUM INC.,IDA CHILDREN'S TRUST,15M,Observation                                                                     ,15nov2013,Active Well                                                                     ,17dec2013,10oct2013,37.846,-94.5575,775,230,2013
Vernon                                  ,217-23181,PALO PETROLEUM INC.,IDA CHILDREN'S TRUST,16M,Observation                                                                     ,08nov2013,Active Well                                                                     ,17dec2013,10oct2013,37.84572,-94.5575,777,222,2013
Vernon                                  ,217-23182,PALO PETROLEUM INC.,IDA CHILDREN'S TRUST,17M,Observation                                                                     ,08nov2013,Active Well                                                                     ,17dec2013,10oct2013,37.84547,-94.55753,779,222,2013
Vernon                                  ,217-23183,PALO PETROLEUM INC.,IDA CHILDREN'S TRUST,18M,Observation                                                                     ,15nov2013,Active Well                                                                     ,17dec2013,10oct2013,37.84739,-94.55777,776,234,2013
Vernon                                  ,217-23185,PALO PETROLEUM INC.,IDA CHILDREN'S TRUST,20M,Observation                                                                     ,15nov2013,Active Well                                                                     ,17dec2013,10oct2013,37.84575,-94.55786000000001,776,230,2013
Vernon                                  ,217-23450,PALO PETROLEUM INC.,IDA CHILDREN'S TRUST,2D,Injection(Class II Disposal)                                                    ,18jul2014,Active Well                                                                     ,21jul2014,15jul2014,37.84526,-94.55788,778,,2014
Cass                                    ,037-20677,PENSE BROTHERS DRILLING,"KRAUSS, CARL F.",1,Dry Hole                                                                        ,04jan2000,Plugged - Approved                                                              ,14jan2000,04jan2000,38.55027,-94.1194,886,397,2000
Platte                                  ,165-20082,PENSE BROTHERS DRILLING,FCB CORE HOLE,1,Dry Hole                                                                        ,08nov2001,Plugged - Approved                                                              ,28nov2001,10oct2001,39.46783,-95.01962,778,1169,2001
Platte                                  ,165-20083,PENSE BROTHERS DRILLING,FCB STRAT HOLE,1,Stratigraphic Test                                                              ,08nov2001,Plugged - Approved                                                              ,26nov2001,10oct2001,39.46745,-95.0196,778,1290,2001
Ste. Genevieve                          ,193-00004,PERRY COUNTY OIL CO.,WHITELEDGE,,Oil                                                                             ,01jan2007,"Abandoned, Unknown Location                                                     ",01jan2007,,37.87838,-89.94819,414,1600,2007
Vernon                                  ,217-21982,PETRO RIVER OIL CORP,JOHNSON GRASSY CREEK,1,Stratigraphic Test                                                              ,18oct2007,Plugged - Approved                                                              ,29nov2007,18oct2007,37.815281,-94.58093,837,280,2007
Vernon                                  ,217-22092,PETRO RIVER OIL CORP,JOHNSON GRASSY CREEK,4,Stratigraphic Test                                                              ,27feb2008,Plugged - Approved                                                              ,10aug2011,31jan2008,37.82111,-94.58055,830,315,2008
Vernon                                  ,217-22093,PETRO RIVER OIL CORP,JOHNSON GRASSY CREEK,5,Stratigraphic Test                                                              ,31jan2008,Plugged - Approved                                                              ,03nov2008,31jan2008,37.8283,-94.58121,830,310,2008
Vernon                                  ,217-22094,PETRO RIVER OIL CORP,JOHNSON GRASSY CREEK,6,Stratigraphic Test                                                              ,21may2008,Plugged - Approved                                                              ,10aug2011,31jan2008,37.8147,-94.57693999999999,833,280,2008
Vernon                                  ,217-22097,PETRO RIVER OIL CORP,"ROURK, R.",1,Stratigraphic Test                                                              ,01feb2008,Plugged - Approved                                                              ,31dec2008,01feb2008,37.72583,-94.61551,836,328,2008
Vernon                                  ,217-22120,PETRO RIVER OIL CORP,JOHNSON GRASSY CREEK,8,Stratigraphic Test                                                              ,10mar2008,Plugged - Approved                                                              ,03nov2008,10mar2008,37.828114,-94.57709699999999,819,310,2008
Vernon                                  ,217-22124,PETRO RIVER OIL CORP,"ROURK, R.",3,Stratigraphic Test                                                              ,22may2008,Plugged - Approved                                                              ,10aug2011,10mar2008,37.712072,-94.6023,823,285,2008
Vernon                                  ,217-22150,PETRO RIVER OIL CORP,JOHNSON GRASSY CREEK,10,Stratigraphic Test                                                              ,26mar2008,Plugged - Approved                                                              ,12aug2011,19mar2008,37.822561,-94.583828,850,320,2008
Vernon                                  ,217-22152,PETRO RIVER OIL CORP,JOHNSON GRASSY CREEK,12,Stratigraphic Test                                                              ,11aug2008,Plugged - Approved                                                              ,12aug2011,19mar2008,37.818689,-94.576111,823,285,2008
Vernon                                  ,217-22163,PETRO RIVER OIL CORP,"ROURK, R.",5,Oil                                                                             ,06jun2008,Plugged - Approved                                                              ,12feb2016,15apr2008,37.72572,-94.61544000000001,830,180,2008
Vernon                                  ,217-22164,PETRO RIVER OIL CORP,"ROURK, R.",4,Stratigraphic Test                                                              ,15apr2008,Plugged - Approved                                                              ,31dec2008,15apr2008,37.750721,-94.582014,821,273,2008
Vernon                                  ,217-22175,PETRO RIVER OIL CORP,JOHNSON GRASSY CREEK,1P01,Oil                                                                             ,30may2008,Active Well                                                                     ,02mar2015,30may2008,37.816988,-94.58395,830,258,2008
Vernon                                  ,217-22188,PETRO RIVER OIL CORP,"ROURK, R.",6,Stratigraphic Test                                                              ,24apr2008,Plugged - Approved                                                              ,31dec2008,24apr2008,37.725551,-94.615521,830,193,2008
Vernon                                  ,217-22189,PETRO RIVER OIL CORP,JOHNSON GRASSY CREEK,JP14,Oil                                                                             ,02apr2015,Active Well                                                                     ,02apr2015,24apr2008,37.8198,-94.58393599999999,855,325,2015
Vernon                                  ,217-22201,PETRO RIVER OIL CORP,JOHNSON GRASSY CREEK,1P02,Oil                                                                             ,30may2008,Active Well                                                                     ,02mar2015,30may2008,37.816649,-94.584222,830,240,2008
Vernon                                  ,217-22202,PETRO RIVER OIL CORP,JOHNSON GRASSY CREEK,1P03,Oil                                                                             ,30may2008,Active Well                                                                     ,02mar2015,30may2008,37.816292,-94.583997,830,240,2008
Vernon                                  ,217-22203,PETRO RIVER OIL CORP,JOHNSON GRASSY CREEK,1P04,Oil                                                                             ,30may2008,"Abandoned, Known Location and Verified                                          ",11feb2016,30may2008,37.815955,-94.584265,830,239,2008
Vernon                                  ,217-22204,PETRO RIVER OIL CORP,JOHNSON GRASSY CREEK,1P05,Oil                                                                             ,30may2008,Plugged - Approved                                                              ,11feb2016,30may2008,37.815601,-94.58403300000001,830,240,2008
Vernon                                  ,217-22205,PETRO RIVER OIL CORP,JOHNSON GRASSY CREEK,1P06,Oil                                                                             ,30may2008,Active Well                                                                     ,02mar2015,30may2008,37.81526,-94.584301,830,250,2008
Vernon                                  ,217-22206,PETRO RIVER OIL CORP,JOHNSON GRASSY CREEK,1P07,Oil                                                                             ,30may2008,"Abandoned, Known Location and Verified                                          ",11feb2016,30may2008,37.814901,-94.58406600000001,830,260,2008
Vernon                                  ,217-22207,PETRO RIVER OIL CORP,JOHNSON GRASSY CREEK,1P08,Oil                                                                             ,30may2008,Active Well                                                                     ,02mar2015,30may2008,37.817307,-94.583181,830,242,2008
Vernon                                  ,217-22208,PETRO RIVER OIL CORP,JOHNSON GRASSY CREEK,1P09,Oil                                                                             ,30may2008,Active Well                                                                     ,02mar2015,30may2008,37.816969,-94.58345199999999,830,250,2008
Vernon                                  ,217-22209,PETRO RIVER OIL CORP,JOHNSON GRASSY CREEK,1P10,Oil                                                                             ,30may2008,Active Well                                                                     ,02mar2015,30may2008,37.816613,-94.58322800000001,830,250,2008
Vernon                                  ,217-22210,PETRO RIVER OIL CORP,JOHNSON GRASSY CREEK,1P11,Oil                                                                             ,30may2008,Active Well                                                                     ,02mar2015,30may2008,37.816274,-94.583491,830,234,2008
Vernon                                  ,217-22222,PETRO RIVER OIL CORP,JOHNSON GRASSY CREEK,1P12,Oil                                                                             ,02jun2008,Shut in - Complete,03mar2015,02jun2008,37.81592,-94.583262,830,248,2008
Vernon                                  ,217-22223,PETRO RIVER OIL CORP,JOHNSON GRASSY CREEK,1P13,Oil                                                                             ,02jun2008,"Abandoned, Known Location and Verified                                          ",11feb2016,02jun2008,37.815575,-94.58353,830,242,2008
Vernon                                  ,217-22224,PETRO RIVER OIL CORP,JOHNSON GRASSY CREEK,1P14,Oil                                                                             ,02jun2008,Shut in - Complete,03mar2015,02jun2008,37.815221,-94.58329999999999,830,241,2008
Vernon                                  ,217-22225,PETRO RIVER OIL CORP,JOHNSON GRASSY CREEK,1P15,Oil                                                                             ,02jun2008,"Abandoned, Known Location and Verified                                          ",11feb2016,02jun2008,37.814882,-94.583569,830,243,2008
Vernon                                  ,217-22226,PETRO RIVER OIL CORP,JOHNSON GRASSY CREEK,1P16,Oil                                                                             ,02jun2008,Active Well                                                                     ,02mar2015,02jun2008,37.817284,-94.582685,830,244,2008
Vernon                                  ,217-22227,PETRO RIVER OIL CORP,JOHNSON GRASSY CREEK,1P17,Oil                                                                             ,02jun2008,Active Well                                                                     ,02mar2015,02jun2008,37.816931,-94.582454,830,252,2008
Vernon                                  ,217-22228,PETRO RIVER OIL CORP,JOHNSON GRASSY CREEK,1P18,Oil                                                                             ,02jun2008,Active Well                                                                     ,02mar2015,02jun2008,37.81659,-94.582716,830,251,2008
Vernon                                  ,217-22229,PETRO RIVER OIL CORP,JOHNSON GRASSY CREEK,1P19,Oil                                                                             ,02jun2008,Active Well                                                                     ,02mar2015,02jun2008,37.816239,-94.582491,830,243,2008
Vernon                                  ,217-22230,PETRO RIVER OIL CORP,JOHNSON GRASSY CREEK,1P20,Oil                                                                             ,02jun2008,Active Well                                                                     ,02mar2015,02jun2008,37.8159,-94.582761,830,243,2008
Vernon                                  ,217-22231,PETRO RIVER OIL CORP,JOHNSON GRASSY CREEK,1P21,Oil                                                                             ,02jun2008,Active Well                                                                     ,02mar2015,02jun2008,37.815545,-94.582526,830,242,2008
Vernon                                  ,217-22244,PETRO RIVER OIL CORP,JOHNSON GRASSY CREEK,1P22,Oil                                                                             ,06jun2008,Active Well                                                                     ,02mar2015,06jun2008,37.815202,-94.58280000000001,830,243,2008
Vernon                                  ,217-22245,PETRO RIVER OIL CORP,JOHNSON GRASSY CREEK,1P23,Oil                                                                             ,06jun2008,Active Well                                                                     ,02mar2015,06jun2008,37.814847,-94.58286,830,239,2008
Vernon                                  ,217-22246,PETRO RIVER OIL CORP,JOHNSON GRASSY CREEK,1P24,Oil                                                                             ,06jun2008,Active Well                                                                     ,02mar2015,06jun2008,37.81725,-94.581682,830,257,2008
Vernon                                  ,217-22247,PETRO RIVER OIL CORP,JOHNSON GRASSY CREEK,1P25,Oil                                                                             ,06jun2008,Active Well                                                                     ,02mar2015,06jun2008,37.816913,-94.581953,830,255,2008
Vernon                                  ,217-22248,PETRO RIVER OIL CORP,JOHNSON GRASSY CREEK,1P26,Oil                                                                             ,06jun2008,Active Well                                                                     ,02mar2015,06jun2008,37.81656,-94.58172399999999,830,244,2008
Vernon                                  ,217-22249,PETRO RIVER OIL CORP,JOHNSON GRASSY CREEK,1P27,Oil                                                                             ,06jun2008,Active Well                                                                     ,02mar2015,06jun2008,37.816218,-94.58191600000001,830,240,2008
Vernon                                  ,217-22250,PETRO RIVER OIL CORP,JOHNSON GRASSY CREEK,1P28,Oil                                                                             ,06jun2008,Active Well                                                                     ,02mar2015,06jun2008,37.815857,-94.581761,830,245,2008
Vernon                                  ,217-22251,PETRO RIVER OIL CORP,JOHNSON GRASSY CREEK,1P29,Oil                                                                             ,06jun2008,Active Well                                                                     ,02mar2015,06jun2008,37.815519,-94.58202900000001,830,235,2008
Vernon                                  ,217-22252,PETRO RIVER OIL CORP,JOHNSON GRASSY CREEK,1P30,Oil                                                                             ,06jun2008,Active Well                                                                     ,02mar2015,06jun2008,37.815164,-94.581793,830,244,2008
Vernon                                  ,217-22253,PETRO RIVER OIL CORP,JOHNSON GRASSY CREEK,1P31,Oil                                                                             ,06jun2008,Active Well                                                                     ,02mar2015,06jun2008,37.814828,-94.58206300000001,830,238,2008
Vernon                                  ,217-22254,PETRO RIVER OIL CORP,JOHNSON GRASSY CREEK,1P32,Oil                                                                             ,06jun2008,Active Well                                                                     ,02mar2015,06jun2008,37.81723,-94.581183,830,254,2008
Vernon                                  ,217-22255,PETRO RIVER OIL CORP,JOHNSON GRASSY CREEK,1P33,Oil                                                                             ,06jun2008,Active Well                                                                     ,02mar2015,06jun2008,37.816876,-94.58095299999999,830,254,2008
Vernon                                  ,217-22256,PETRO RIVER OIL CORP,JOHNSON GRASSY CREEK,1P34,Oil                                                                             ,06jun2008,Active Well                                                                     ,02mar2015,06jun2008,37.816538,-94.58122400000001,830,242,2008
Vernon                                  ,217-22257,PETRO RIVER OIL CORP,JOHNSON GRASSY CREEK,1P35,Oil                                                                             ,06jun2008,Plugged - Approved                                                              ,11feb2016,06jun2008,37.816182,-94.580991,830,240,2008
Vernon                                  ,217-22258,PETRO RIVER OIL CORP,JOHNSON GRASSY CREEK,1P45,Oil                                                                             ,10jun2008,Active Well                                                                     ,02mar2015,10jun2008,37.81511,-94.580297,830,236,2008
Vernon                                  ,217-22259,PETRO RIVER OIL CORP,JOHNSON GRASSY CREEK,1P46,Oil                                                                             ,10jun2008,Active Well                                                                     ,02mar2015,10jun2008,37.814767,-94.580563,830,255,2008
Vernon                                  ,217-22263,PETRO RIVER OIL CORP,JOHNSON GRASSY CREEK,1P36,Oil                                                                             ,09jun2008,Active Well                                                                     ,02mar2015,09jun2008,37.815841,-94.58125800000001,830,239,2008
Vernon                                  ,217-22264,PETRO RIVER OIL CORP,JOHNSON GRASSY CREEK,1P37,Oil                                                                             ,09jun2008,Active Well                                                                     ,02mar2015,09jun2008,37.815484,-94.581029,830,237,2008
Vernon                                  ,217-22265,PETRO RIVER OIL CORP,JOHNSON GRASSY CREEK,1P38,Oil                                                                             ,09jun2008,Active Well                                                                     ,02mar2015,09jun2008,37.815147,-94.58129700000001,830,235,2008
Vernon                                  ,217-22266,PETRO RIVER OIL CORP,JOHNSON GRASSY CREEK,1P39,Oil                                                                             ,09jun2008,Active Well                                                                     ,02mar2015,09jun2008,37.814786,-94.581062,830,237,2008
Vernon                                  ,217-22267,PETRO RIVER OIL CORP,JOHNSON GRASSY CREEK,1P40,Oil                                                                             ,09jun2008,Active Well                                                                     ,02mar2015,09jun2008,37.816857,-94.58045199999999,830,270,2008
Vernon                                  ,217-22268,PETRO RIVER OIL CORP,JOHNSON GRASSY CREEK,1P41,Oil                                                                             ,09jun2008,Active Well                                                                     ,02mar2015,09jun2008,37.816505,-94.580231,830,252,2008
Vernon                                  ,217-22269,PETRO RIVER OIL CORP,JOHNSON GRASSY CREEK,1P42,Oil                                                                             ,09jun2008,Active Well                                                                     ,02mar2015,09jun2008,37.816164,-94.58049,830,247,2008
Vernon                                  ,217-22270,PETRO RIVER OIL CORP,JOHNSON GRASSY CREEK,1P43,Oil                                                                             ,09jun2008,Active Well                                                                     ,02mar2015,09jun2008,37.815807,-94.580258,830,181,2008
Vernon                                  ,217-22271,PETRO RIVER OIL CORP,JOHNSON GRASSY CREEK,1P44,Oil                                                                             ,09jun2008,Active Well                                                                     ,02mar2015,09jun2008,37.815467,-94.580524,830,241,2008
